5447	8703	7,242,98,3335,7533,23378,13715,21687,12878,328,16591,23655,1566,20893,6209,14715,9290,24969,310,6624
5448	12194	328,64,7,140,540,1806,310,249,483,241,242,2205,684,348,163,574,2466,95,858,98
5449	3409	2205,2716,16171,540,5206,5276,33,23206,3243,13064,3067,4964,24197,574,2347,23801,24740,1455,4968,20296
5450	2292	1806,328,348,2205,310,242,7,64,249,163,241,574,103,540,95,827,483,33,98,858
5451	11925	64,1806,328,7,310,242,249,348,2205,540,163,483,574,827,241,140,5798,684,1693,27622
5452	20453	64,241,12250,98,2435,5511,3504,310,1463,21471,15246,3191,21967,14199,16591,1708,11629,9331,17170,7538
5453	9482	484,64,310,1806,348,1693,12626,27427,98,574,8881,7158,5234,27896,12928,4259,19090,27596,26579,5473
5454	22726	249,328,7,483,310,64,1806,2205,242,241,2466,540,684,348,716,140,103,3058,574,594
5455	10834	64,163,310,242,328,249,1806,7,2205,348,574,483,241,540,827,95,3058,2081,11946,674
5456	13905	7,310,328,64,1806,163,242,348,2205,249,540,140,95,1412,827,241,103,160,840,451
5457	18012	328,7,1806,310,64,242,483,249,684,348,540,716,433,241,140,2205,1412,574,103,95
5458	4728	310,7,64,1806,328,242,348,249,2205,163,574,827,540,241,483,98,95,684,451,1412
5459	14232	328,1806,249,7,64,310,242,540,483,2205,241,684,348,163,574,5798,716,140,433,27622
5460	14828	328,1806,7,64,310,540,249,2205,483,242,241,348,163,574,2466,684,827,103,27622,140
5461	4242	7,328,1806,310,584,249,64,483,28180,827,17777,160,14068,9523,8129,5673,3105,19594,376,6824
5462	10627	11252,10502,6920,16084,25244,431,1120,16018,6565,16426,5291,20753,12872,12734,791,26588,17877,6035,8460,28173
5463	14502	7,584,310,716,3798,28282,8510,12985,18708,1193,1502,163,12213,1334,13215,3389,13282,10775,18659,136
5464	14567	64,7,310,1806,328,2205,242,98,348,163,540,574,241,827,674,249,140,483,1412,484
5465	8571	7,140,483,2466,7627,12466,95,4815,22854,1418,348,3426,15436,7399,11658,6551,9370,24497,130,10272
5466	21214	328,310,684,64,140,1806,7,3243,163,249,483,27622,3504,3058,540,1481,2239,95,574,433
5467	24118	328,540,64,1806,310,684,2205,249,241,483,3504,2466,574,176,3782,6386,15444,140,2567,13927
5468	17142	64,1806,310,7,163,328,2205,249,242,540,827,483,574,926,433,241,140,684,348,3058
5469	2384	249,328,14107,1693,2738,26978,11636,858,15411,1833,11443,12268,8321,22606,18028,1547,20563,12391,17226,3777
5470	716	64,310,328,2060,242,27622,1650,8746,3569,22106,9521,13815,684,337,20707,2901,12033,10244,20202,3801
5471	7100	7,310,328,1806,64,242,348,249,163,140,483,2205,827,95,584,241,1412,2081,540,574
5472	8270	328,310,7,1806,64,249,242,483,348,2205,163,241,103,540,140,574,716,684,433,584
5473	6923	7,1806,64,328,310,242,348,163,249,2205,483,584,540,827,241,98,140,574,1412,103
5474	12823	7,64,310,1806,328,348,242,2205,249,241,483,163,540,140,574,827,95,98,1412,451
5475	22069	1768,1995,345,53,11763,1502,5428,6333,28324,18769,547,12705,5679,5919,788,3563,13341,6691,11988,16659
5476	24301	348,64,7,1806,310,328,242,2205,249,163,584,1412,433,483,241,574,827,95,540,2466
5477	2552	5342,1583,4299,3633,791,20319,24281,28082,7,6716,2621,27059,18531,28358,705,9698,14255,3589,6206,4694
5478	117	328,1806,310,7,249,2205,540,242,483,64,163,140,684,348,241,103,716,887,433,574
5479	19487	64,1806,7,310,328,242,574,540,2205,348,163,241,827,483,98,1412,484,1203,313,123
5480	12802	328,7,716,249,1806,12155,574,27427,23944,1010,15632,26161,5473,15789,20355,9034,4727,14762,11640,9227
5481	2530	328,242,64,1806,483,540,95,887,27437,10179,4232,3484,285,551,10413,473,15259,684,5855,1547
5482	18281	310,584,7,1210,1521,389,7646,16280,7065,22477,483,11339,9861,23198,14051,13738,28204,21675,19813,8894
5483	7127	1806,249,328,433,1141,310,33,242,716,1210,1103,18898,5543,16620,20056,25920,8798,584,22019,22664
5484	16857	2205,1806,64,328,310,7,241,242,249,574,103,33,483,163,540,827,3243,3058,2988,98
5485	16989	249,328,1806,7,483,1693,241,858,242,574,64,433,3058,540,684,716,140,4531,484,526
5486	14780	249,483,64,25922,1693,1449,91,123,10271,858,24293,11080,21354,20665,7269,540,18570,12024,13066,8964
5487	6934	310,328,7,140,483,249,348,1806,64,242,2081,2205,163,22025,13673,7399,540,24963,887,14859
5488	9068	328,7,140,540,64,1806,483,310,684,249,242,241,2205,827,2466,348,574,103,1151,98
5489	24554	123,574,7155,15922,11166,27444,249,16697,483,18382,64,14638,18988,22098,26074,11312,3770,3362,3872,12260
5490	2784	7,328,64,1806,310,3058,242,574,2205,483,249,684,540,241,140,163,123,827,858,433
5491	1304	7,328,1806,64,310,249,242,483,348,2205,540,163,241,140,827,433,684,574,103,716
5492	21445	64,7,1806,242,310,348,2205,574,328,249,483,674,540,163,2830,241,1373,11165,19220,13055
5493	6291	310,64,7,1806,328,827,242,540,3504,140,348,163,483,2205,98,484,451,716,13052,4645
5494	7955	249,64,310,1806,483,242,103,7,2205,716,1210,10175,348,33,574,389,584,12876,82,328
5495	23040	328,1806,7,310,64,242,249,540,2205,348,483,163,241,684,574,2466,103,140,3058,5798
5496	989	328,1806,7,64,310,242,249,348,2205,540,483,163,241,574,684,140,98,827,1412,103
5497	18239	98,140,3504,1693,483,684,13031,241,64,23892,9662,8354,4020,19071,25941,1463,249,968,13614,17819
5498	13063	7,310,64,1806,328,242,348,2205,163,827,241,249,140,483,540,574,98,1412,584,95
5499	2519	328,7,1806,249,310,64,483,540,2205,242,140,716,241,3058,574,27622,1247,1693,163,684
5500	10705	1768,64,788,2453,345,17533,858,53,9720,24278,16390,3552,8964,17351,24182,14557,482,21880,26982,25439
5501	9193	64,7,310,1806,2205,328,241,163,242,249,483,348,574,540,827,140,684,584,98,674
5502	18713	7,310,2459,6738,1412,18573,12107,1958,4083,3423,12640,22609,6802,18311,17867,13526,8397,565,95,23947
5503	15367	7,64,328,2205,310,1806,241,15094,140,1139,2803,21438,15041,242,249,163,7208,67,74,18970
5504	12169	7,242,310,1806,64,328,140,2205,574,249,348,98,540,163,103,241,827,1412,483,433
5505	5164	7,328,310,1806,64,249,242,348,2205,483,540,163,241,140,827,2347,574,103,95,98
5506	19617	1806,328,7,310,64,2205,241,242,540,348,249,163,140,827,574,584,840,483,103,5798
5507	7859	7,1806,64,310,328,242,348,574,2205,249,241,540,483,140,827,163,1412,451,98,584
5508	11060	7,95,310,140,348,1806,328,3058,1412,297,1547,483,7668,98,3504,4229,241,21068,25262,249
5509	5325	6106,488,3181,23785,23809,25753,27683,14798,2189,16960,16442,20770,19206,16546,1421,10168,14103,16326,16882,14663
5510	1812	1806,328,7,64,249,242,310,540,2205,483,716,123,88,348,433,163,584,574,241,27622
5511	18103	5324,4482,22737,50,16971,3713,15300,19783,181,13040,26298,5975,2979,4172,10286,20065,20577,15972,21128,16967
5512	15201	310,7,10904,328,242,64,1806,348,584,1840,684,483,2239,3414,6467,433,1210,14163,6418,1481
5513	6868	328,1806,7,64,242,310,249,483,103,540,2205,574,348,163,716,27622,433,684,3058,1693
5514	6651	310,2081,21386,8634,249,9853,6018,12354,24536,14120,20452,2120,22541,208,858,3050,5112,8535,26406,9715
5515	2116	249,328,7,2205,1806,64,310,242,241,348,103,540,574,163,483,684,1412,584,2347,140
5516	515	64,348,1806,310,1412,98,95,163,540,1767,4964,7,241,242,123,328,21165,8014,26971,10024
5517	17678	7,310,5971,64,1163,95,12813,140,18840,4566,827,16231,11192,17240,22849,14189,141,3453,9376,433
5518	2876	1806,328,103,64,249,2205,33,242,540,483,7,827,163,716,3944,6904,88,433,574,526
5519	21945	328,1806,7,64,310,242,249,348,540,163,483,2205,241,827,574,684,840,98,140,433
5520	16434	1806,7,64,328,310,249,242,540,483,2205,348,163,241,140,584,827,684,433,103,67
5521	1914	64,27881,26354,13207,14274,10525,25299,6874,12980,13186,13047,17135,16697,27520,15124,18680,24867,1778,17014,17921
5522	6429	3633,1762,1843,17640,701,1274,5360,27674,5201,17879,7102,8637,13512,21393,20309,15605,10575,19268,16401,12648
5523	16439	64,7,163,2417,11740,746,1840,23856,540,2205,348,15556,20217,9031,5138,22309,26921,14040,7999,19787
5524	6269	2168,5373,17526,2276,21658,20238,11093,26659,1708,4348,410,22280,21811,14099,11197,21464,12787,7418,19179,15678
5525	19277	7756,149,24877,328,18478,14002,4133,9871,297,1547,18049,27941,14780,1001,14818,5428,19444,98,21098,5630
5526	4982	7,4221,7547,310,5505,241,584,25652,3640,3151,7261,13196,1452,1678,16423,12171,433,242,21193,4639
5527	16993	310,27238,2205,18234,10379,3021,5741,7,3058,4042,12279,17601,12157,7052,769,10131,930,4248,6682,27797
5528	19161	7,310,1806,64,242,328,348,241,2205,163,249,574,95,140,584,483,1412,827,540,103
5529	18287	140,7,310,328,1806,249,483,684,95,241,64,7119,523,3426,6018,1577,3243,10954,27622,240
5530	3254	7,64,242,1806,310,348,249,1412,328,98,433,241,484,1767,574,584,540,95,827,2205
5531	3356	64,27141,7,1543,17383,574,3761,345,12897,19092,11918,310,20828,3131,25283,26359,1010,33,21531,242
5532	2787	7,328,1806,310,64,249,483,242,540,2205,241,348,140,103,684,163,3058,574,716,2466
5533	20987	328,7,1806,310,64,249,2205,242,98,483,540,3058,241,163,348,574,684,584,103,140
5534	1152	7,526,2205,574,310,1678,33,328,11922,2347,16956,16005,8468,18882,22029,965,18311,8192,12593,10395
5535	9389	64,7,1806,310,242,348,328,2205,483,451,163,574,95,540,827,484,98,241,1412,3423
5536	11960	310,7,328,1806,64,242,348,140,249,827,163,2205,160,88,95,2081,584,483,2466,674
5537	24656	64,746,15313,241,6418,23082,7832,6578,25196,345,20605,4974,20209,5744,7364,17312,368,1587,10079,2417
5538	10061	1693,64,328,249,684,540,1806,310,27622,433,13544,810,2466,8286,1117,2979,5798,858,19960,21376
5539	3689	310,7,348,64,328,1806,2205,140,249,98,483,163,2081,2466,95,584,540,242,3484,24593
5540	3740	7,310,328,1806,64,242,249,2205,348,241,483,140,163,95,827,584,540,684,574,98
5541	204	7,64,310,1806,328,242,348,249,827,163,540,483,574,2205,1412,241,140,584,684,98
5542	20969	7,64,310,1806,242,328,241,249,348,2205,540,827,574,483,163,98,840,433,140,3058
5543	12306	10813,235,3612,249,18319,13696,241,812,27249,3273,26568,8221,3713,13021,21256,609,20779,7813,15886,20334
5544	21993	64,7,328,1806,310,574,1412,242,249,348,241,684,540,163,451,483,98,103,1693,2466
5545	13261	2205,827,25609,241,574,1849,18120,7,1806,7662,18024,4117,64,33,26556,6794,12378,22309,13337,20294
5546	18922	1806,7,328,310,249,2347,674,684,2738,241,2205,4666,3809,1274,26410,1886,11845,242,3423,22836
5547	17690	7,64,310,163,328,242,1806,2205,574,249,827,348,103,140,584,540,26450,1767,6256,908
5548	6044	7,310,64,328,348,163,98,1806,95,242,140,574,2205,483,540,451,241,840,3058,827
5549	8495	7,1806,310,64,328,242,483,3058,1412,348,249,684,241,6837,5938,14058,2466,540,484,651
5550	2878	1806,64,328,7,310,348,242,540,483,249,163,2205,684,98,574,1412,451,241,1693,140
5551	13019	17898,483,4815,144,11410,234,1247,27838,4645,13955,22757,15937,15351,8686,3965,11684,19611,14036,2134,11387
5552	13051	328,1806,249,7,310,64,540,242,2205,483,348,241,163,574,3058,716,140,103,684,827
5553	16827	7,64,2205,310,1412,328,484,674,1806,241,140,348,574,160,242,540,2347,1693,584,91
5554	19541	64,98,1806,827,242,348,310,328,2205,3504,574,11808,123,684,4964,1412,27034,1481,22288,10039
5555	18454	64,328,7,1806,242,483,310,249,540,241,2205,684,348,574,1693,103,140,163,3058,98
5556	13020	11557,21715,22946,7233,11961,26377,13140,4064,6431,17861,213,19448,242,23325,17404,11782,7300,1567,24448,17873
5557	18136	16391,2878,2246,123,12,1782,2547,14135,22590,462,6427,1989,17676,22397,23731,3872,3177,1414,9165,5298
5558	21924	310,328,64,1806,684,7,140,2466,2205,887,241,540,249,574,2239,242,3473,2663,3504,4114
5559	13985	64,7,310,1806,242,328,348,2205,249,540,574,483,163,98,1412,827,140,241,484,342
5560	9890	8986,328,6569,3371,2022,8291,16883,13399,23865,11908,27440,12202,26660,230,18287,1806,7081,1313,27757,21439
5561	10101	328,64,7,1806,684,310,242,249,540,483,140,98,163,348,2205,574,103,269,1481,716
5562	12512	64,328,1806,7,242,310,249,483,684,241,348,2205,540,163,103,140,2466,27622,840,827
5563	18090	7,310,785,242,4603,328,4812,17800,6885,6692,1547,27866,791,15097,16775,348,163,13558,8702,7340
5564	21162	249,328,540,7,64,1806,310,483,241,1693,2205,242,348,574,684,123,103,140,858,163
5565	17834	64,1806,7,310,328,483,2205,540,242,241,249,574,163,348,827,684,484,4954,451,103
5566	20183	27429,342,15327,26301,451,15095,64,19401,7851,19754,11747,27726,17005,15157,14720,15415,3808,3684,25254,21155
5567	3630	328,7,64,348,1806,310,242,249,2205,540,98,140,241,574,483,163,1481,10904,684,451
5568	7374	310,249,6574,451,17973,15623,285,3414,2207,2452,17866,15208,16609,7407,24843,1603,13141,9272,18521,1734
5569	16972	310,705,4738,6722,3504,7,582,23761,887,9287,3473,3418,95,2466,5777,2081,27622,23288,1806,4072
5570	19819	64,310,7,2205,1806,328,242,348,249,95,574,483,163,540,674,241,285,98,140,684
5571	17341	64,2205,328,1806,540,7,310,249,241,348,242,827,574,483,163,684,3457,123,2347,1693
5572	5917	64,7,310,1806,328,2205,540,574,163,348,827,241,249,483,242,451,674,285,140,484
5573	17865	1768,6433,1543,345,53,7285,3356,5177,1806,12,12916,12027,1055,788,5618,1995,473,19586,2663,7662
5574	22585	13186,16317,15767,64,8616,14186,8455,17910,11050,19199,9665,4385,11497,7566,20446,16451,14020,21081,13952,15296
5575	13772	483,4059,4130,23148,742,1254,5181,4292,328,574,95,9851,8225,10877,7020,1928,4027,18501,7878,6335
5576	18152	24278,22827,328,25584,21795,801,21954,6968,15506,16519,483,15202,21531,8487,8485,7466,10292,1173,8696,898
5577	23847	242,328,64,7,1806,310,249,348,540,103,483,433,827,574,1412,716,2205,5073,840,584
5578	5953	345,53,5428,249,788,2205,1768,95,5618,591,241,328,14660,1139,594,24174,2307,2453,15803,28177
5579	17345	7,242,1806,64,827,98,348,328,1412,310,249,484,241,840,736,8545,4198,23078,18218,163
5580	2938	64,328,7,1806,483,2205,827,310,95,801,27622,242,2284,716,20853,2347,25255,243,804,1995
5581	2199	64,483,249,7,328,1806,103,310,2205,98,7110,3058,1247,716,2466,241,584,526,91,451
5582	20332	328,1806,483,7,249,64,103,33,574,3058,584,27622,2347,2205,716,241,3023,433,1247,1412
5583	15907	328,249,64,1806,684,310,540,242,574,2205,483,7,241,887,123,3058,163,91,348,4826
5584	21655	7,328,4304,684,3058,310,12059,13935,27954,13249,4114,18479,1693,716,13415,12881,483,4645,17282,26714
5585	20043	7,328,584,64,241,98,310,1806,140,2205,348,483,17792,12250,242,451,16723,2523,21605,22048
5586	20464	64,1806,540,123,2205,483,328,348,3267,1704,1481,18361,1096,6925,21229,24431,22060,1540,74,8836
5587	2914	328,7,310,1806,64,2205,241,163,242,348,540,249,574,342,483,140,827,684,98,484
5588	16375	1412,7,242,348,64,310,1806,1316,95,21600,328,15740,433,249,91,451,27262,23025,98,8343
5589	22918	310,7,1806,328,242,64,348,163,249,827,140,2205,98,684,88,540,160,241,574,433
5590	10843	4020,2906,22207,18005,10023,2314,348,16510,17668,12718,6916,11794,15074,14104,24670,15250,5968,2095,27616,14128
5591	16219	328,64,241,242,1806,2205,348,540,249,574,310,7,98,684,10904,4964,163,3058,4826,484
5592	13282	64,7,1806,328,242,310,348,249,483,2205,241,574,540,103,163,140,1693,716,98,684
5593	15309	23832,163,6037,827,14614,483,103,5971,242,64,21130,24465,7,27671,3426,1757,6339,4296,1188,8061
5594	7272	20263,13029,93,9088,10207,27894,27360,7144,27050,10041,12033,27673,26137,11672,17203,3176,6827,10655,2197,24074
5595	22295	64,10600,9048,3350,9788,480,18642,10042,11545,18647,12359,8106,595,13273,93,27120,6409,18781,16650,11233
5596	6276	24470,2289,13344,749,6827,12607,7196,10891,13470,24012,15748,18473,144,4750,20203,6920,18649,574,7111,20798
5597	23195	140,7,328,241,310,64,1806,249,2205,483,242,98,348,163,540,684,574,1412,6299,342
5598	8812	310,7,64,328,1806,827,242,348,163,2081,140,451,18361,2205,19592,8695,15274,88,19194,14774
5599	10343	10202,9167,249,14720,4201,4129,140,574,2259,310,24242,7627,24925,14393,17356,22426,14259,24834,6280,15730
5600	22135	328,483,540,18673,6535,7425,27295,13415,4535,163,27348,2802,2081,15182,4402,1989,3997,1767,3229,3504
5601	13061	451,64,310,241,2205,348,574,8540,242,2169,7,13066,5535,24133,26379,21773,3748,28004,8841,5531
5602	13818	328,249,64,1806,7,2205,310,242,483,574,540,103,241,163,348,684,140,827,840,3058
5603	16558	2205,7,328,1806,310,64,241,348,242,249,163,33,574,103,827,540,95,858,433,14935
5604	2959	14478,3273,1300,6766,16881,21155,17798,2639,26307,26561,11305,10244,12892,13587,4162,16161,22816,9963,19416,16515
5605	20699	1412,7,242,310,64,17448,1210,684,95,23452,27760,3775,25911,2205,12378,10285,16662,6512,10742,24393
5606	8354	1767,3633,13458,5357,1412,8932,17788,15475,10609,26803,5360,1094,20317,17490,20585,1162,23768,12552,6565,3267
5607	10857	64,21246,98,14054,242,13052,10736,13878,13164,241,4283,26682,20999,10522,348,1450,4326,24223,16717,8877
5608	6509	1806,64,328,7,310,249,242,540,2205,483,2466,716,241,684,348,27622,163,103,1412,82
5609	21423	746,1536,4457,1037,10247,64,17824,27725,16191,26493,19173,26342,674,11795,24451,25448,20586,22506,19018,8864
5610	24281	574,1477,25456,5089,19259,16390,6871,14335,5481,27850,6981,6512,7600,1075,28560,11098,1112,9824,1517,16383
5611	7476	1412,4443,7491,4964,242,12585,10630,17005,3855,5920,18633,7646,15125,24836,3426,970,1634,3179,26433,15072
5612	3975	64,310,7,1806,328,242,348,249,2205,163,540,684,827,574,241,483,140,98,840,95
5613	2133	64,7,1806,310,328,242,2205,249,483,684,540,348,163,241,140,103,827,27622,574,581
5614	14523	827,21042,6279,7411,3645,21551,13131,7712,6958,7740,1079,24407,16354,17593,286,17793,2697,7724,12677,20059
5615	20278	64,7,1806,310,540,2205,348,242,574,163,827,241,328,15796,684,484,98,103,581,1151
5616	3472	7,1806,64,310,328,242,348,2205,249,163,241,540,483,574,827,140,684,584,1412,433
5617	21668	7,242,328,1806,310,64,249,348,1547,2205,1412,684,241,433,840,540,827,716,1055,483
5618	3331	1806,328,9896,9483,64,815,19455,5606,19432,2205,21510,7909,348,19342,18897,1258,14562,4431,18470,13340
5619	1583	18496,22720,24874,26734,15239,13684,11679,1638,8983,11584,17795,16022,7731,26881,1785,6996,10390,24360,14974,3837
5620	11420	310,705,5111,328,19172,10664,2205,10755,10790,7282,11958,26223,26561,27864,163,2040,7,15091,8505,20168
5621	17359	64,2205,1806,7,249,242,328,348,540,103,574,310,241,163,827,483,98,451,746,1693
5622	8853	11551,23472,832,12101,13592,4282,22525,4379,25855,9479,24030,2331,21952,12100,28110,1830,1250,11165,3196,19075
5623	19978	64,2205,526,328,10722,7,2523,584,13383,4487,1247,2703,827,483,23925,14843,21656,22779,574,25419
5624	18586	7,328,1806,310,3058,348,684,13964,3504,7493,140,27062,9150,21588,1203,14121,11362,433,21285,19705
5625	11003	249,1806,328,7,242,310,64,241,348,2205,540,483,1693,574,5798,684,163,2466,103,433
5626	22326	64,310,7,328,246,12145,163,674,2205,1373,540,3707,140,17126,308,3246,4166,2512,22784,23219
5627	17014	64,328,310,242,684,4615,13835,15709,24911,3484,1018,705,28080,1299,19725,6114,27257,9803,540,27976
5628	14142	64,7,1806,310,328,2205,827,242,241,348,163,540,574,483,674,249,140,98,484,451
5629	24312	1806,7,328,483,64,858,249,348,310,2466,540,2169,313,5798,15476,163,4059,1481,5862,1151
5630	3827	7,64,1806,348,249,242,163,3874,4877,2205,1593,8395,11560,9692,2738,24325,22428,18203,674,20417
5631	11564	7,64,328,451,1806,348,140,91,310,1412,2523,98,2205,584,95,253,242,1239,249,21287
5632	20787	11418,9766,26329,941,11309,7124,9848,1124,23994,21924,25650,789,21599,4573,2942,28063,15462,4819,2714,21932
5633	5120	64,1806,7,310,328,242,348,574,540,163,2205,241,249,483,140,1412,827,103,684,1055
5634	13992	1502,98,540,7,19413,24611,827,11581,1481,3222,7208,7725,1424,17053,28306,1604,10933,14456,12938,24334
5635	7810	310,7,64,163,1806,249,242,328,348,2205,451,140,483,827,1412,241,95,103,684,540
5636	5659	64,574,328,7,1806,348,540,2205,310,249,483,242,140,241,103,123,684,91,163,1693
5637	10011	7,64,310,1806,328,242,2205,348,241,249,483,140,540,574,98,163,103,684,1412,827
5638	11674	310,64,1806,7,328,242,1055,684,5808,1274,2466,540,16331,1412,12339,21597,3627,581,123,21734
5639	9547	1806,7,64,3124,2205,574,1693,13153,1531,328,163,581,18559,3146,27454,526,13752,19563,21969,17971
5640	12049	328,1806,103,249,2205,64,483,348,7,242,540,310,3484,33,5798,716,26782,584,438,326
5641	13246	7,242,483,684,2466,22533,12166,310,1412,451,8738,241,4818,3428,2193,19753,28426,2626,25542,6198
5642	1354	328,1806,64,249,242,7,310,241,684,483,2205,540,2466,1693,27622,348,103,140,163,827
5643	706	249,5067,1806,328,1103,1318,15941,17831,8528,7020,6408,21195,11761,9296,4766,7668,11300,6300,4875,14722
5644	14813	64,2417,5473,16591,746,1721,3242,20881,21667,23290,730,26971,7193,342,17278,13541,12126,15037,18367,15313
5645	14514	310,7,64,328,1806,242,348,2205,140,249,95,827,540,163,483,241,574,684,98,840
5646	21560	7,64,310,140,827,1806,328,242,98,540,674,2205,483,163,241,348,451,1412,684,249
5647	1990	310,7,242,1806,328,64,140,574,348,827,95,241,189,684,1055,399,19475,1412,433,387
5648	19035	7,64,328,1806,310,242,348,249,540,2205,483,163,241,827,574,140,1412,684,98,103
5649	21285	310,7,67,328,1806,64,684,241,249,140,348,2466,594,123,2380,18302,27622,8263,892,13052
5650	24610	7,310,2081,483,2193,27622,242,15675,26778,6099,1806,3576,7399,716,10453,24303,18882,13629,3058,15580
5651	8157	328,540,64,1806,574,7,249,2205,241,242,483,348,310,3457,2466,684,123,1547,140,163
5652	20926	10244,3817,2983,1139,1768,17008,21164,2314,11509,7704,8654,6433,26631,16970,7382,21500,20554,566,15523,9406
5653	8684	64,1806,328,2205,540,249,290,28165,756,8180,10822,5713,5798,684,1691,4171,22148,3735,20098,1066
5654	3219	3592,27332,12519,20370,13111,6617,12459,20552,23391,26481,23569,24079,13222,4523,5798,14327,25387,483,9243,26743
5655	945	328,1806,7,64,310,483,249,242,540,348,241,2205,163,574,716,103,684,140,433,1693
5656	11281	249,483,15807,1806,33,242,241,3039,7685,102,2609,858,540,328,662,4681,16548,163,887,409
5657	13265	7,310,1806,328,64,348,242,483,163,249,241,95,827,140,584,1412,2205,103,3058,160
5658	20898	7,64,242,1806,328,2205,540,1502,1488,290,25516,163,10164,5630,3702,2169,22096,8455,3627,16128
5659	21036	1768,1995,310,2983,7411,6956,8927,1502,16390,345,6433,11290,1949,21512,24753,28138,7704,11763,13977,24242
5660	24371	1806,64,7,328,310,242,249,241,2205,348,540,483,574,163,827,1412,98,484,140,684
5661	16835	328,483,75,242,1193,179,1350,12713,21045,98,11467,28149,1123,2663,17250,7,4273,3058,19281,887
5662	1434	7,310,64,827,1806,242,348,328,3504,451,98,2205,241,574,163,1412,95,540,483,2239
5663	5283	328,7,1806,310,249,242,483,241,140,163,348,2205,2466,684,433,64,584,1247,95,540
5664	23216	328,1806,540,249,7,483,242,123,1547,2466,64,684,526,348,310,363,27622,1577,1055,1693
5665	17836	684,310,328,7,249,242,1806,64,483,2466,7278,241,27622,827,13877,1412,24833,3058,5306,3581
5666	18556	249,7,328,1806,310,483,64,2205,163,540,348,140,242,241,5798,574,2347,2466,858,684
5667	2485	7,328,310,1806,18070,95,13074,584,2448,574,21973,241,14559,12692,28446,13005,7570,25107,27457,23394
5668	20039	310,7,328,64,1806,242,348,2205,163,249,827,140,483,95,241,1943,574,2081,2347,160
5669	8350	1806,7,328,3058,241,249,310,858,242,348,684,483,140,64,574,2205,123,840,1693,433
5670	10958	7,310,64,451,328,684,348,827,584,242,1806,2205,163,1704,483,1412,22615,27172,67,5999
5671	19095	328,7,310,249,64,348,242,3523,1412,98,451,1806,163,18231,540,8929,10904,15396,95,5275
5672	10119	310,7,64,328,1806,242,2205,348,249,163,540,827,1412,241,574,483,684,140,98,103
5673	20551	64,7,310,1806,242,328,348,2205,540,574,451,827,163,249,241,483,1412,684,98,285
5674	17538	310,540,8940,22002,12234,5764,26846,705,5725,4713,286,10686,9516,7,14394,1858,24253,19813,23943,6681
5675	11275	64,1806,242,328,716,17773,310,451,348,21098,8833,483,26756,14492,684,26618,9768,20273,27866,21712
5676	5139	1806,7,64,328,242,310,2205,574,249,348,241,540,483,163,827,584,98,103,140,3058
5677	1506	328,7,1806,310,249,242,540,64,483,348,140,1547,163,241,574,2205,433,2466,716,584
5678	7441	3058,483,241,574,3581,249,163,7,242,328,1693,64,27218,716,6962,140,11044,9374,14681,23324
5679	2220	342,574,10633,7086,25735,15880,4480,12358,716,1969,6657,6733,14899,15821,24448,19330,15482,23571,21930,3725
5680	1638	310,242,7,328,7158,140,13112,363,25062,10604,724,6410,1368,21627,9215,13160,14320,14998,4811,674
5681	2565	2523,451,1412,17274,6036,1373,26564,11190,64,23878,27222,6419,19871,12378,2016,399,10871,16737,13696,12559
5682	24527	1418,540,310,684,3948,9521,924,9832,95,15683,24687,2205,7,249,8834,1746,18111,7404,2169,25516
5683	9814	7974,13172,17904,7,3335,22133,27618,4282,20463,7082,2082,2578,28285,13288,5929,22154,13961,8657,22896,20290
5684	852	98,7,9692,15586,14814,20705,12443,17478,540,15675,10197,18311,584,23820,18198,927,25803,1423,6766,11479
5685	4627	2205,64,7,310,328,1806,249,241,348,574,540,483,103,242,140,95,163,827,4954,33
5686	14743	1655,10364,20707,14935,17599,25584,2503,23275,5904,19548,3809,2273,1806,242,26594,64,5373,2458,20187,1522
5687	22730	328,1806,64,483,249,540,7,348,163,1693,103,2205,716,574,684,2347,27622,310,1547,2466
5688	3388	328,1806,483,7,249,64,310,242,716,540,2205,1547,348,103,433,95,574,3058,98,241
5689	17645	1806,310,7,584,328,241,140,249,64,14142,18031,6735,21060,6969,6605,16851,4055,16339,3967,5174
5690	5840	64,1806,310,451,827,1412,810,305,7,348,242,1536,1932,21307,6944,651,11833,13193,14597,20545
5691	24367	64,328,242,2205,163,310,8446,7,684,433,11290,26368,24361,15452,3243,23490,1806,10134,10279,393
5692	15162	242,328,9755,6032,26782,10448,12703,3998,840,16777,27147,9089,3449,13412,827,18511,10624,17034,25252,5086
5693	11360	64,7,16720,4566,14972,12227,22992,5064,12717,24867,17711,1806,5586,8672,26870,3182,17538,9311,12892,6694
5694	16523	7,64,484,242,310,98,241,840,1412,348,342,2031,328,584,14715,8632,12626,2448,21158,24340
5695	12642	98,1806,310,348,64,7,328,1412,827,4964,451,574,1540,3484,584,5386,18027,242,736,22061
5696	1077	7,310,328,64,1806,242,348,2205,249,163,241,140,2081,684,483,827,451,574,95,98
5697	13065	64,2205,348,310,1806,328,7,242,163,241,540,249,574,98,827,140,2466,3210,342,483
5698	8454	64,310,1806,163,6217,483,574,2205,7045,249,12017,22339,24576,7335,19174,15077,3912,5908,540,26509
5699	13271	1806,328,241,7,310,2205,242,64,249,348,483,140,163,540,269,1767,1693,827,858,27622
5700	14414	1088,451,2875,15622,3732,12382,5628,10541,7,15769,1906,15632,12909,13694,15667,25955,10621,5401,17941,28466
